"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.760099425E0,-3.408592641E-1,-2.996349335E-2,2.597302794E-1,4.295842955E-1
4.779635102E0,-3.635092676E-1,-1.680116653E-1,4.618497491E-1,6.112872467E-1
4.799170727E0,1.804365516E-1,-4.299449921E-2,1.296585798E-1,2.263122255E-1
4.818706352E0,1.788207889E-1,9.700584412E-2,2.777445316E-1,3.442804571E-1
4.838242029E0,-2.292364240E-1,-9.875297546E-3,2.683637738E-1,3.530806915E-1
4.857777654E0,-7.984091043E-1,-1.295814514E-1,5.481779575E-2,8.107116881E-1
4.877313279E0,-6.047344208E-1,-6.591892242E-2,-1.470898986E-1,6.258469959E-1
4.896848904E0,-1.209774613E-1,-1.466751099E-3,-2.849906683E-1,3.096084277E-1
4.916384581E0,-5.147349834E-2,-1.936244965E-2,-1.373681426E-2,5.668443838E-2
4.935920206E0,-1.874672174E-1,3.609275818E-2,-4.975160658E-1,5.328873057E-1
4.955455831E0,-5.968011022E-1,-2.821159363E-2,-9.908196330E-2,6.056275134E-1
4.974991456E0,-5.845736265E-1,-1.308984756E-1,3.512828648E-1,6.944497007E-1
4.994527081E0,-4.720579982E-1,-1.040229797E-1,4.777116477E-1,6.796086759E-1
5.014062759E0,-3.555248380E-1,-1.627559662E-1,-7.818686962E-2,3.987487950E-1
5.033598384E0,-2.909750938E-1,1.620330811E-1,-7.538798451E-2,3.414741173E-1
5.053134009E0,-3.695646524E-1,1.010847092E-1,-8.638224006E-2,3.927569760E-1
5.072669634E0,-2.297346592E-1,-9.915637970E-2,4.243996739E-2,2.537935226E-1
5.092205259E0,-3.672178984E-1,3.967285156E-2,2.865651250E-1,4.674852841E-1
5.111740884E0,-7.765007019E-1,1.984386444E-1,3.269662857E-1,8.655854595E-1
5.131276509E0,-4.974067211E-1,1.239538193E-1,1.057233214E-1,5.234075049E-1
5.150812134E0,-3.169910908E-1,4.725904465E-1,5.870753527E-1,8.176078225E-1
5.170347811E0,-5.481899977E-1,1.156532288E0,9.503806829E-1,1.594146370E0
5.189869842E0,-8.693008423E-1,1.021529198E0,-5.377359390E-1,1.445117918E0
5.209419061E0,-1.273538351E0,1.310014725E0,-1.823443413E0,2.581275729E0
5.228954686E0,-1.627477646E0,1.616579056E0,-1.996876836E0,3.041303738E0
5.248490311E0,-1.766638756E0,1.636013985E0,-1.188610554E0,2.685209359E0
5.268025936E0,-1.014113665E0,2.000218391E0,-7.054604590E-2,2.243719430E0
5.287561561E0,-1.544330120E-1,1.405926704E0,-2.974366844E-1,1.445319354E0
5.307097186E0,-2.971031666E-1,1.258767128E0,7.929034829E-1,1.517056659E0
5.326632811E0,-6.346647739E-1,1.279151917E0,1.118827105E0,1.814057080E0
5.346168436E0,-9.269847870E-1,1.371918678E0,1.255720973E0,2.078051207E0
5.365690467E0,-2.836532593E0,9.667615891E-1,2.883285284E-1,3.010594370E0
5.385239686E0,-5.437000751E0,-1.157379150E-2,-8.350279927E-1,5.500762027E0
5.404775311E0,-6.188712120E0,-9.104957581E-1,-2.005313396E0,6.568899607E0
5.424297342E0,-6.117863655E0,-9.234189987E-1,5.475519300E-1,6.211342163E0
5.443846561E0,-5.773643494E0,-1.152667522E0,-6.586506367E-1,5.924307746E0
5.463382238E0,-4.762563705E0,3.932285309E-1,-7.255637050E-1,4.833537464E0
5.482917863E0,-3.778620720E0,8.541250229E-1,4.201762751E-2,3.874179859E0
5.502453436E0,-2.370398521E0,1.043199539E0,1.330286413E-1,2.593212496E0
5.521989061E0,-5.374403000E-1,9.802656174E-1,2.330028862E-1,1.141951445E0
5.541524686E0,1.345291138E-1,9.837350845E-1,2.860968113E-1,1.033288045E0
5.561060311E0,-2.401823997E-1,9.692096710E-1,2.024634182E-1,1.018845625E0
5.580595936E0,-3.024517298E-1,6.909675598E-1,6.728187203E-3,7.542933687E-1
5.600131561E0,3.906881809E-1,5.034065247E-1,-5.668835640E-1,8.528847278E-1
5.619667186E0,1.482541800E0,-2.676010132E-1,5.759922862E-1,1.612856969E0
5.639202811E0,2.699217319E0,-9.208898544E-1,-2.767202258E-1,2.865377173E0
