"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.980751480E0,3.055613995E0,4.369413376E0,-2.422202826E-1,5.337342110E0
3.000293980E0,4.872780323E0,3.755144119E0,-5.211450458E-1,6.173871362E0
3.019822834E0,8.115129471E0,2.566490173E0,-3.639293462E-2,8.511376069E0
3.039338146E0,9.265256882E0,1.507223129E0,4.331722558E-1,9.397039153E0
3.058880646E0,8.655074120E0,9.611587524E-1,5.203225017E-1,8.723810502E0
3.078409501E0,8.855885506E0,4.040985107E-1,1.076368690E0,8.930205667E0
3.097938407E0,8.291502953E0,3.898563385E-1,1.283595085E0,8.399322920E0
3.117467261E0,7.972618103E0,9.171123505E-1,7.607619166E-1,8.061171948E0
3.136996167E0,7.374457836E0,6.564493179E-1,3.946497142E-1,7.414128572E0
3.156511428E0,3.971565962E0,3.481999397E0,-3.501548767E0,6.337073438E0
3.176053928E0,-1.008766651E1,8.241532326E0,6.809301376E-1,1.304406135E1
3.195582834E0,-7.536382675E0,2.934584618E0,6.648976803E0,1.046984925E1
3.215098094E0,1.627908516E1,7.514410019E-1,-5.694745541E0,1.726277509E1
3.234640594E0,2.276850462E0,-3.474441051E0,-2.112831593E0,4.660455556E0
3.254169448E0,-2.659581184E0,2.438661575E0,4.326839447E0,5.634002303E0
3.273684761E0,-5.939065456E0,-2.022057056E0,-1.239136696E0,6.395050663E0
3.293227261E0,2.909777880E0,-2.409324646E-1,9.605231881E-1,3.073672162E0
3.312756115E0,3.027150393E0,6.320075989E-1,-1.269288659E-1,3.095025693E0
3.332271428E0,-4.553520679E-1,-3.137588501E-4,-2.856737375E-2,4.562474099E-1
3.351813928E0,-5.598087311E-1,-1.887321472E-2,-2.684945464E-1,6.211532300E-1
3.371342782E0,1.509347320E0,7.220087051E-1,-3.135251999E-1,1.702270235E0
3.390871688E0,1.588640928E0,5.283679962E-1,-2.550697327E-1,1.693520979E0
3.410400594E0,5.564343929E-1,5.513238907E-1,-1.003263593E-1,7.897104814E-1
3.429929448E0,-1.867859364E-1,6.500663757E-1,-5.017215014E-2,6.782274866E-1
3.449458355E0,1.751205325E-1,3.020629883E-1,3.531096578E-1,4.965840112E-1
3.468987261E0,3.247857094E-3,-1.960000992E-1,3.885952234E-1,4.352388254E-1
3.488516115E0,-4.178810716E-1,-1.712121964E-1,4.653682709E-1,6.484642116E-1
